"subject","age","gender","motherTongue","Dialect","parents","raised","education","linguisticEducation","order","condition","item","rating","rt"
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",156,"longAdjunctNoI",38,6,13907
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",181,"BF",303,3,9485
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",131,"shortWhetherNoI",21,7,35464
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",16,"localTop",602,4,13392
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",217,"gf",208,7,12988
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",171,"shortAdjunctNoI",33,6,17547
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",206,"BF",328,2,24634
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",29,"shortFordiIsl",3,5,18724
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",17,"localTop",603,1,24669
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",35,"shortFordiNoI",5,7,4352
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",207,"BF",329,1,17595
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",166,"longAdjunctIsla",36,5,31086
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",214,"gf",205,6,16341
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",218,"gf",209,5,28298
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",208,"BF",331,6,20650
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",191,"BF",313,1,7844
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",200,"BF",322,1,35933
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",146,"longWhetherIsla",24,7,46568
"1499619683d348ebea400f14a75d364c34485a4162",20,"M","norsk","Tromsø/Finnsnes/Troms","norsk","norsk","VGS","N",66,"longNaarIsl",12,7,9084
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",178,"longAdjunctIsla",34,1,13800
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",13,"introItems",504,4,11887
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",14,"introItems",505,7,7758
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",74,"longNaarIsl",14,1,14453
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",180,"BF",302,1,4227
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",27,"shortFordiNoI",3,6,13013
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",184,"BF",306,2,11087
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",12,"introItems",503,7,12281
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",21,"shortFordiIsl",1,1,13382
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",192,"BF",314,1,13001
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",91,"shortSubjectnoI",27,6,27165
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",17,"localTop",603,1,7230
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",75,"shortNaarNoI",15,6,29652
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",11,"introItems",502,1,15552
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",144,"longWhetherNoI",24,5,11313
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",201,"BF",323,2,18637
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",196,"BF",318,1,22428
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",207,"BF",329,1,6904
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",107,"shortSubjectnoI",31,2,17568
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",198,"BF",320,1,4249
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",85,"shortSubjectnoI",25,1,18694
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",217,"gf",208,7,7769
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",220,"gf",211,1,5565
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",214,"gf",205,5,36673
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",151,"shortAdjunctNoI",39,7,6543
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",10,"introItems",501,1,13571
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",15,"localTop",601,3,19009
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",42,"longFordiIsl",6,1,12844
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",219,"gf",210,5,25983
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",48,"longFordiNoI",8,5,19076
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",117,"shortWhetherIsl",17,7,9850
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",221,"gf",212,1,23408
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",209,"BF",332,2,9095
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",133,"shortWhetherIsl",21,6,9479
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",224,"gf",215,1,10301
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",26,"longFordiIsl",2,1,8816
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",212,"gf",203,1,19954
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",195,"BF",317,1,9142
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",191,"BF",313,1,5981
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",190,"BF",312,3,29360
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",194,"BF",316,1,14161
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",205,"BF",327,1,12338
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",128,"longWhetherNoI",20,5,7299
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",211,"gf",202,2,11078
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",179,"BF",301,1,5813
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",90,"longSubjectIsl",26,1,8524
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",16,"localTop",602,2,14329
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",80,"longNaarNoI",16,6,5666
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",204,"BF",326,1,18863
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",64,"longNaarNoI",12,6,7713
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",18,"localTop",604,5,14035
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",122,"longWhetherIsla",18,5,20044
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",37,"shortFordiIsl",5,1,8029
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",206,"BF",328,1,11887
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",187,"BF",309,1,7174
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",222,"gf",213,2,26040
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",139,"shortWhetherNoI",23,7,7130
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",202,"BF",324,1,8985
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",96,"shortSubjectIsl",28,3,34095
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",112,"shortSubjectIsl",32,3,24374
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",186,"BF",308,1,19470
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",189,"BF",311,3,9874
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",197,"BF",319,1,9692
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",43,"shortFordiNoI",7,7,16714
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",101,"longSubjectnoI",29,4,8782
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",193,"BF",315,1,15825
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",58,"longNaarIsl",10,3,20235
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",138,"longWhetherIsla",22,6,14205
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",213,"gf",204,5,15465
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",185,"BF",307,1,7162
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",173,"shortAdjunctIsl",33,7,10696
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",210,"gf",201,5,22393
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",69,"shortNaarIsl",13,7,12675
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",32,"longFordiNoI",4,5,9850
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",182,"BF",304,1,7084
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",164,"longAdjunctNoI",36,5,14170
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",223,"gf",214,1,15060
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",167,"shortAdjunctNoI",35,2,17996
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",53,"shortNaarIsl",9,7,11256
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",203,"BF",325,1,10211
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",148,"longAdjunctNoI",40,5,12000
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",181,"BF",303,1,9131
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",216,"gf",207,7,7308
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",123,"shortWhetherNoI",19,5,32779
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",183,"BF",305,1,6431
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",218,"gf",209,7,13439
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",59,"shortNaarNoI",11,6,10538
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",200,"BF",322,1,11372
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",106,"longSubjectIsl",30,1,11315
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",158,"longAdjunctIsla",38,2,33004
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",199,"BF",321,1,8017
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",208,"BF",331,1,8490
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",161,"shortAdjunctIsl",37,7,13866
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",215,"gf",206,7,8602
"149977953933b88069956f7a17fed6c4ad999e5df0",50,"M","norsk","Trøndelag","norsk","norsk","Høgskole","N",188,"BF",310,1,7534
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",213,"gf",204,7,9577
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",188,"BF",310,1,13694
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",196,"BF",318,2,16653
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",124,"longWhetherNoI",19,5,30851
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",54,"longNaarIsl",9,7,8388
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",200,"BF",322,1,11600
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",119,"shortWhetherNoI",18,6,5435
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",221,"gf",212,3,24481
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",203,"BF",325,2,12097
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",218,"gf",209,6,13256
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",168,"longAdjunctNoI",35,6,35311
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",187,"BF",309,1,6785
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",201,"BF",323,3,15471
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",209,"BF",332,6,10342
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",165,"shortAdjunctIsl",36,7,18823
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",192,"BF",314,4,72653
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",87,"shortSubjectnoI",26,3,18283
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",16,"localTop",602,6,43722
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",174,"longAdjunctIsla",33,6,16819
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",216,"gf",207,6,17720
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",28,"longFordiNoI",3,6,10610
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",49,"shortFordiIsl",8,6,40219
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",108,"shortSubjectIsl",31,6,14311
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",184,"BF",306,4,58536
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",197,"BF",319,2,15957
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",60,"longNaarNoI",11,6,10228
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",81,"shortNaarIsl",16,7,12671
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",33,"shortFordiIsl",4,6,14021
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",219,"gf",210,5,66334
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",175,"shortAdjunctNoI",34,6,35688
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",195,"BF",317,5,15844
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",217,"gf",208,6,12515
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",92,"longSubjectnoI",27,6,14908
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",180,"BF",302,4,11488
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",193,"BF",315,5,30322
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",129,"shortWhetherIsl",20,7,13321
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",103,"shortSubjectnoI",30,6,12120
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",205,"BF",327,4,8083
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",113,"longSubjectnoI",32,7,12342
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",214,"gf",205,6,17552
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",102,"longSubjectIsl",29,1,15573
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",17,"localTop",603,4,26165
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",70,"longNaarIsl",13,6,13950
"149978042171f63e0e747c4ac37617eef3f5f90a4e",49,"F","norsk","Sognemål","norsk","norsk","Hovudfag","N",206,"BF",328,4,24814
