subject,time,order,condition,item,rating,RT,age,gender,motherTongue,dialekt,parents,growUp,highestEducation,priorLing,zscores
7cabd068466776708bbb3d5d219f6fd8,1509658239,310,BF,204,6,12225,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,223,ShortSubjectNoIsl,100,6,17192,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,283,BF,309,6,8336,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,153,ShortAdjunctIsl,56,6,10718,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,164,LongAdjunctNoIsl,59,7,11940,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,305,BF,332,7,19374,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,254,LongSubjectIsl,110,1,10378,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,18,localTop,604,7,9242,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,244,LongSubjectNoIsl,108,7,87283,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,311,BF,205,2,13070,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.00170523673781
7cabd068466776708bbb3d5d219f6fd8,1509658239,84,LongNaarNoIsl,35,6,13222,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,36,longWhetherNoI,21,6,7413,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,300,BF,326,1,10825,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,265,ShortSubjectIsl,117,7,11594,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,314,BF,208,7,10192,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,95,ShortNaarNoIsl,38,6,15745,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,31,shortWhetherNoI,20,6,11844,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,282,BF,308,1,9674,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,105,ShortNaarIsl,40,7,13871,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,275,BF,301,1,7353,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,159,ShortAdjunctNoIsl,58,6,15027,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,142,LongAdjunctIsl,53,7,24033,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,307,BF,201,1,6845,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,62,LongNaarIsl,28,6,15988,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,293,BF,319,1,10064,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,271,ShortSubjectNoIsl,120,7,7294,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,201,ShortAdjunctIsl,69,6,9008,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,284,BF,310,1,8476,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,148,LongAdjunctNoIsl,55,6,23812,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,286,BF,312,2,8621,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.00170523673781
7cabd068466776708bbb3d5d219f6fd8,1509658239,270,LongSubjectIsl,118,1,17469,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,260,LongSubjectNoIsl,116,3,10716,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-0.598884269651077
7cabd068466776708bbb3d5d219f6fd8,1509658239,289,BF,315,2,12351,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.00170523673781
7cabd068466776708bbb3d5d219f6fd8,1509658239,52,LongNaarNoIsl,25,7,6110,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,17,localTop,603,1,10392,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,249,ShortSubjectIsl,109,7,8639,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,279,BF,305,7,10480,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,111,ShortNaarNoIsl,42,6,15007,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,121,ShortNaarIsl,45,7,8445,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,298,BF,324,1,6064,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,207,ShortAdjunctNoIsl,72,7,7650,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,294,BF,320,1,6957,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,46,longWhetherIsla,23,6,8959,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,158,LongAdjunctIsl,57,5,15574,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.206757664522396
7cabd068466776708bbb3d5d219f6fd8,1509658239,306,BF,213,1,9855,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,110,LongNaarIsl,41,7,6524,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,308,BF,202,1,7942,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,25,shortWhetherIsl,18,7,8855,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,255,ShortSubjectNoIsl,113,7,9310,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,276,BF,302,7,7991,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,137,ShortAdjunctIsl,52,7,9435,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,304,BF,331,1,12973,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,196,LongAdjunctNoIsl,68,7,10396,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,222,LongSubjectIsl,99,1,12704,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,278,BF,304,7,5632,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,212,LongSubjectNoIsl,97,1,8005,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,281,BF,307,1,9159,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,-1.40452620382455
7cabd068466776708bbb3d5d219f6fd8,1509658239,100,LongNaarNoIsl,39,6,12152,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,20,longWhetherNoI,17,7,10291,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,277,BF,303,6,9352,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,217,ShortSubjectIsl,98,6,21742,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,16,localTop,602,6,12710,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,79,ShortNaarNoIsl,34,7,13569,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
7cabd068466776708bbb3d5d219f6fd8,1509658239,288,BF,314,6,11094,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,0.609578631609132
7cabd068466776708bbb3d5d219f6fd8,1509658239,47,shortWhetherNoI,24,7,9024,47,F,norsk,tríŸnder,norsk,norsk,spesialpedagogikk,N,1.01239959869587
8d519171f5d78183f48e819404b93955,1512144109,10,introItems,501,2,22472,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.15482208473133
8d519171f5d78183f48e819404b93955,1512144109,11,introItems,502,1,5840,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,12,introItems,503,4,17103,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-0.334099471054347
8d519171f5d78183f48e819404b93955,1512144109,13,introItems,504,3,18987,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-0.744460777892838
8d519171f5d78183f48e819404b93955,1512144109,14,introItems,505,5,14774,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.0762618357841442
8d519171f5d78183f48e819404b93955,1512144109,185,ShortAdjunctIsl,64,6,35274,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.486623142622635
8d519171f5d78183f48e819404b93955,1512144109,190,LongAdjunctIsl,65,7,18695,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,285,BF,311,1,21144,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,121,ShortNaarIsl,45,7,16460,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,277,BF,303,6,14186,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.486623142622635
8d519171f5d78183f48e819404b93955,1512144109,191,ShortAdjunctNoIsl,66,7,7016,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,95,ShortNaarNoIsl,38,7,11780,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,294,BF,320,1,5525,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,62,LongNaarIsl,28,7,15264,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,284,BF,310,1,7912,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,148,LongAdjunctNoIsl,55,6,13295,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.486623142622635
8d519171f5d78183f48e819404b93955,1512144109,100,LongNaarNoIsl,39,7,15447,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,279,BF,305,2,9643,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.15482208473133
8d519171f5d78183f48e819404b93955,1512144109,153,ShortAdjunctIsl,56,7,27437,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,310,BF,204,3,16865,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-0.744460777892838
8d519171f5d78183f48e819404b93955,1512144109,244,LongSubjectNoIsl,108,5,10916,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.0762618357841442
8d519171f5d78183f48e819404b93955,1512144109,233,ShortSubjectIsl,104,7,16572,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,286,BF,312,5,7094,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.0762618357841442
8d519171f5d78183f48e819404b93955,1512144109,142,LongAdjunctIsl,53,6,10458,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.486623142622635
8d519171f5d78183f48e819404b93955,1512144109,300,BF,326,3,13246,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-0.744460777892838
8d519171f5d78183f48e819404b93955,1512144109,105,ShortNaarIsl,40,6,29557,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.486623142622635
8d519171f5d78183f48e819404b93955,1512144109,207,ShortAdjunctNoIsl,72,7,4528,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,278,BF,304,1,7176,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,127,ShortNaarNoIsl,48,7,6434,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,302,BF,328,3,13158,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-0.744460777892838
8d519171f5d78183f48e819404b93955,1512144109,254,LongSubjectIsl,110,2,14270,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.15482208473133
8d519171f5d78183f48e819404b93955,1512144109,304,BF,331,1,8902,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,239,ShortSubjectNoIsl,107,6,8589,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.486623142622635
8d519171f5d78183f48e819404b93955,1512144109,94,LongNaarIsl,37,5,16194,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.0762618357841442
8d519171f5d78183f48e819404b93955,1512144109,15,localTop,601,5,10324,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.0762618357841442
8d519171f5d78183f48e819404b93955,1512144109,180,LongAdjunctNoIsl,63,7,14273,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,311,BF,205,1,8679,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,116,LongNaarNoIsl,43,7,11292,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,169,ShortAdjunctIsl,60,7,6020,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,295,BF,321,3,8360,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-0.744460777892838
8d519171f5d78183f48e819404b93955,1512144109,212,LongSubjectNoIsl,97,7,7880,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,292,BF,318,2,9010,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.15482208473133
8d519171f5d78183f48e819404b93955,1512144109,20,longWhetherNoI,17,7,14933,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,265,ShortSubjectIsl,117,7,17984,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,298,BF,324,1,5844,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,206,LongAdjunctIsl,71,7,4860,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,291,BF,317,1,13120,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,73,ShortNaarIsl,32,7,5122,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,159,ShortAdjunctNoIsl,58,6,15032,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.486623142622635
8d519171f5d78183f48e819404b93955,1512144109,307,BF,201,1,15052,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,63,ShortNaarNoIsl,30,4,13490,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-0.334099471054347
8d519171f5d78183f48e819404b93955,1512144109,275,BF,301,1,5885,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,31,shortWhetherNoI,20,7,15204,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,222,LongSubjectIsl,99,1,10407,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,312,BF,206,1,8137,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,271,ShortSubjectNoIsl,120,7,6293,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,309,BF,203,7,13216,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,78,LongNaarIsl,33,7,10571,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,17,localTop,603,3,11205,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-0.744460777892838
8d519171f5d78183f48e819404b93955,1512144109,46,longWhetherIsla,23,7,10744,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,164,LongAdjunctNoIsl,59,7,9014,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,297,BF,323,7,6409,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,25,shortWhetherIsl,18,7,3506,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,303,BF,329,1,8674,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,84,LongNaarNoIsl,35,7,6617,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,201,ShortAdjunctIsl,69,7,6575,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,280,BF,306,7,6604,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,228,LongSubjectNoIsl,103,7,4982,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,281,BF,307,1,5572,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,217,ShortSubjectIsl,98,7,18350,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,158,LongAdjunctIsl,57,7,6833,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,305,BF,332,1,8055,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,89,ShortNaarIsl,36,6,11794,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.486623142622635
8d519171f5d78183f48e819404b93955,1512144109,314,BF,208,3,9161,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-0.744460777892838
8d519171f5d78183f48e819404b93955,1512144109,143,ShortAdjunctNoIsl,54,7,11537,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,79,ShortNaarNoIsl,34,7,7003,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,290,BF,316,1,7405,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,270,LongSubjectIsl,118,1,12219,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,296,BF,322,1,8445,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.56518339156982
8d519171f5d78183f48e819404b93955,1512144109,223,ShortSubjectNoIsl,100,6,10494,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.486623142622635
8d519171f5d78183f48e819404b93955,1512144109,126,LongNaarIsl,46,7,11869,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,313,BF,207,2,12000,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.15482208473133
8d519171f5d78183f48e819404b93955,1512144109,132,LongAdjunctNoIsl,50,7,6947,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,287,BF,313,2,7361,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.15482208473133
8d519171f5d78183f48e819404b93955,1512144109,68,LongNaarNoIsl,31,7,9776,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,16,localTop,602,6,18478,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.486623142622635
8d519171f5d78183f48e819404b93955,1512144109,137,ShortAdjunctIsl,52,7,4784,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,260,LongSubjectNoIsl,116,5,15848,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.0762618357841442
8d519171f5d78183f48e819404b93955,1512144109,283,BF,309,3,11579,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-0.744460777892838
8d519171f5d78183f48e819404b93955,1512144109,36,longWhetherNoI,21,7,13389,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,282,BF,308,3,15514,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-0.744460777892838
8d519171f5d78183f48e819404b93955,1512144109,249,ShortSubjectIsl,109,4,14250,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-0.334099471054347
8d519171f5d78183f48e819404b93955,1512144109,174,LongAdjunctIsl,61,7,148237,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,293,BF,319,2,20572,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.15482208473133
8d519171f5d78183f48e819404b93955,1512144109,57,ShortNaarIsl,26,7,5912,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,0.896984449461127
8d519171f5d78183f48e819404b93955,1512144109,306,BF,213,2,7434,26,M,norsk,TríŸndersk,norsk,norsk&Engelsk,bachelor,Y,-1.15482208473133
